client_id,sessionId,deviceCategory,platform,dataSource,sessionDate,activityTime,source,medium,channelGrouping,campaign,keyword,hostname,landingPagePath,activityType,customDimension,pageview.pagePath,pageview.pageTitle
1031298757.1598456,1598473761,desktop,Macintosh,web,2020-08-26,2020-01-03T08:50:00.103011Z,medium.com,referral,Referral,(not set),(not set),weclouddata.com,/blog/,PAGEVIEW,[{'index': 1}],/blog/,Blog - WeCloudData
1031298757.1598456,1598455968,desktop,Macintosh,web,2020-08-26,2020-01-06T19:13:14.717079Z,google,cpc,Paid Search,Full-time Bootcamp,data science in,weclouddata.com,/courses/,PAGEVIEW,[{'index': 1}],/courses/,Courses Archive - WeCloudData
1035355196.1587056,1590615572,desktop,Windows,web,2020-05-27,,,,,,,,,,,,
1035355196.1587056,1590154005,desktop,Windows,web,2020-05-22,2020-01-06T18:23:56.266134Z,google,cpc,Paid Search,Full-time Bootcamp,data science certificate programs,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1035355196.1587056,1588607692,desktop,Windows,web,2020-05-04,,,,,,,,,,,,
1039793370.1593784,1594237479,desktop,Windows,web,2020-07-08,,,,,,,,,,,,
1039793370.1593784,1593991735,desktop,Windows,web,2020-07-05,,,,,,,,,,,,
1039793370.1593784,1593902853,desktop,Windows,web,2020-07-04,2020-01-10T16:00:06.055425Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1039793370.1593784,1593855087,desktop,Windows,web,2020-07-04,2020-01-09T16:32:46.062580Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1039793370.1593784,1593787962,desktop,Windows,web,2020-07-03,2020-01-07T17:14:28.432408Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1039793370.1593784,1593785240,desktop,Windows,web,2020-07-03,2020-01-07T15:57:08.115524Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1041425316.1590508,1590589207,mobile,iOS,web,2020-05-27,,,,,,,,,,,,
1041425316.1590508,1590532062,mobile,iOS,web,2020-05-26,,,,,,,,,,,,
1041425316.1590508,1590508643,mobile,iOS,web,2020-05-26,,,,,,,,,,,,
1047333394.15901,1593055477,mobile,iOS,web,2020-06-24,,,,,,,,,,,,
1047333394.15901,1590112373,mobile,iOS,web,2020-05-21,2020-02-11T17:03:44.360761Z,wcd.blue,referral,Referral,(not set),(not set),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1047333394.15901,1590099511,mobile,iOS,web,2020-05-21,,,,,,,,,,,,
104902852.15884872,1588531401,mobile,Android,web,2020-05-03,,,,,,,,,,,,
104902852.15884872,1588529056,mobile,Android,web,2020-05-03,2020-01-30T01:12:06.692123Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
104902852.15884872,1588510309,mobile,Android,web,2020-05-03,,,,,,,,,,,,
104902852.15884872,1588507360,mobile,Android,web,2020-05-03,,,,,,,,,,,,
104902852.15884872,1588487250,mobile,Android,web,2020-05-03,,,,,,,,,,,,
1057843367.1593808,1596931065,desktop,Linux,web,2020-08-08,2020-02-19T03:28:52.240695Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1057843367.1593808,1596823014,desktop,Linux,web,2020-08-07,,,,,,,,,,,,
1057843367.1593808,1596666215,desktop,Linux,web,2020-08-05,,,,,,,,,,,,
1057843367.1593808,1595971019,desktop,Linux,web,2020-07-28,,,,,,,,,,,,
1057843367.1593808,1595529897,desktop,Linux,web,2020-07-23,,,,,,,,,,,,
1057843367.1593808,1595188798,desktop,Linux,web,2020-07-19,2020-04-16T10:16:49.245232Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/learning-paths/?learning_path=42,PAGEVIEW,[{'index': 1}],/learning-paths/?learning_path=42,Learning Paths - WeCloudData
1057843367.1593808,1594747268,desktop,Linux,web,2020-07-14,,,,,,,,,,,,
1057843367.1593808,1594145565,desktop,Linux,web,2020-07-07,2020-03-25T23:35:21.554624Z,wcd.blue,referral,Referral,(not set),(not set),weclouddata.com,/courses/python-foundations/,PAGEVIEW,[{'index': 1}],/courses/python-foundations/,Python Foundations - WeCloudData
1057843367.1593808,1593807392,desktop,Linux,web,2020-07-03,2020-03-25T23:33:39.842277Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1057843367.1593808,1593807181,desktop,Linux,web,2020-07-03,2020-03-25T21:14:36.375831Z,google,cpc,Paid Search,wcd_pt_big data,online learning data,weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
106112812.15922494,1592317752,desktop,Macintosh,web,2020-06-16,2020-03-24T01:26:04.533381Z,databricks-prod-cloudfront.cloud.databricks.com,referral,Referral,(not set),(not set),weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
106112812.15922494,1592313455,desktop,Macintosh,web,2020-06-16,,,,,,,,,,,,
106112812.15922494,1592249471,desktop,Macintosh,web,2020-06-15,,,,,,,,,,,,
1061397945.1589378,1590198947,desktop,Windows,web,2020-05-22,2020-03-08T05:45:39.759667Z,google,cpc,Paid Search,Full-time Bootcamp,data science jobs,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1061397945.1589378,1589396162,desktop,Windows,web,2020-05-13,2020-03-08T04:51:35.797574Z,google,cpc,Paid Search,Full-time Bootcamp,data science jobs,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1061397945.1589378,1589378595,desktop,Windows,web,2020-05-13,2020-02-11T12:41:09.899885Z,google,cpc,Paid Search,Full-time Bootcamp,data scientist i,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1061466902.1576792,1590302307,mobile,iOS,web,2020-05-24,2020-03-29T18:12:11.689704Z,google,cpc,Display,BigData_032020_Blobal,(content targeting),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
1061466902.1576792,1589874758,mobile,iOS,web,2020-05-19,2020-03-29T18:11:50.103093Z,googleads.g.doubleclick.net,referral,Referral,(not set),(not set),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
1061466902.1576792,1589870854,mobile,iOS,web,2020-05-19,,,,,,,,,,,,
106600577.15917236,1591723655,mobile,iOS,web,2020-06-09,2020-03-15T19:13:46.807574Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
106600577.15917236,1591723651,mobile,iOS,web,2020-06-09,,,,,,,,,,,,
106600577.15917236,1591723632,mobile,iOS,web,2020-06-09,,,,,,,,,,,,
1066077126.1589208,1589305157,desktop,Windows,web,2020-05-12,2020-02-06T15:23:44.824408Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/fraud-analytics-ml-tutorial-on-dealing-with-an-imbalanced-data-set/,PAGEVIEW,[{'index': 1}],/fraud-analytics-ml-tutorial-on-dealing-with-an-imbalanced-data-set/,[Student Project] Fraud Analytics: ML Tutorial on Dealing with an Imbalanced Dataset - WeCloudData
1066077126.1589208,1589211828,desktop,Windows,web,2020-05-11,2020-02-04T17:06:31.853218Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/fraud-analytics-ml-tutorial-on-dealing-with-an-imbalanced-data-set/,PAGEVIEW,[{'index': 1}],/fraud-analytics-ml-tutorial-on-dealing-with-an-imbalanced-data-set/,[Student Project] Fraud Analytics: ML Tutorial on Dealing with an Imbalanced Dataset - WeCloudData
1066077126.1589208,1589209043,desktop,Windows,web,2020-05-11,2020-02-03T21:00:58.739298Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/fraud-analytics-ml-tutorial-on-dealing-with-an-imbalanced-data-set/,PAGEVIEW,[{'index': 1}],/fraud-analytics-ml-tutorial-on-dealing-with-an-imbalanced-data-set/,[Student Project] Fraud Analytics: ML Tutorial on Dealing with an Imbalanced Dataset - WeCloudData
